,slice_file_name,fsID,start,end,salience,fold,classID,class
1566,138015-3-0-7.wav,138015,3.5,7.5,1,1,3,dog_bark
1598,139948-3-0-0.wav,139948,1.0662040000000002,4.182799,2,5,3,dog_bark
1599,139948-3-1-0.wav,139948,5.946136,8.939708,2,5,3,dog_bark
1600,139948-3-2-0.wav,139948,13.081499,14.39375,2,5,3,dog_bark
1601,139948-3-4-0.wav,139948,28.131373999999997,29.361609,2,5,3,dog_bark
1643,14358-3-0-26.wav,14358,13.0,17.0,2,6,3,dog_bark
1644,14358-3-0-7.wav,14358,3.5,7.5,2,6,3,dog_bark
1645,14358-3-0-85.wav,14358,42.5,46.5,2,6,3,dog_bark
1646,14358-3-0-90.wav,14358,45.0,49.0,2,6,3,dog_bark
1781,144885-3-0-0.wav,144885,0.0,0.26122399999999996,1,3,3,dog_bark
1955,147672-3-0-0.wav,147672,0.644886,0.997283,1,2,3,dog_bark
1956,147672-3-1-0.wav,147672,1.726745,2.188385,1,2,3,dog_bark
1957,147672-3-2-0.wav,147672,3.781219,4.161808000000001,1,2,3,dog_bark
2095,150341-3-0-0.wav,150341,12.834011,13.322652,1,1,3,dog_bark
2096,150341-3-1-0.wav,150341,15.377819,15.823344,1,1,3,dog_bark
2303,155309-3-0-0.wav,155309,0.0,1.219048,1,3,3,dog_bark
2304,155310-3-0-0.wav,155310,0.0,2.774785,1,1,3,dog_bark
2312,155317-3-0-0.wav,155317,3.0312639999999997,7.031264,1,6,3,dog_bark
2313,155320-3-0-0.wav,155320,0.084222,1.2240280000000001,1,4,3,dog_bark
2334,155488-3-0-6.wav,155488,34.470139,38.470139,2,6,3,dog_bark
2335,155488-3-2-0.wav,155488,99.268224,103.268224,2,6,3,dog_bark
2336,155488-3-3-0.wav,155488,147.423873,151.423873,2,6,3,dog_bark
2337,155488-3-3-1.wav,155488,147.923873,151.923873,2,6,3,dog_bark
2367,156418-3-0-0.wav,156418,0.0,4.0,1,3,3,dog_bark
2368,156418-3-0-1.wav,156418,0.5,4.5,1,3,3,dog_bark
2369,156418-3-1-0.wav,156418,8.43488,12.43488,1,3,3,dog_bark
2370,156418-3-2-0.wav,156418,15.852217999999999,16.856370000000002,1,3,3,dog_bark
2435,157322-3-0-3.wav,157322,1.5,5.5,1,6,3,dog_bark
2436,157322-3-0-4.wav,157322,2.0,6.0,1,6,3,dog_bark
2437,157322-3-0-5.wav,157322,2.5,6.5,1,6,3,dog_bark
2438,157322-3-0-6.wav,157322,3.0,7.0,1,6,3,dog_bark
2444,157695-3-0-19.wav,157695,9.5,13.5,1,4,3,dog_bark
2445,157695-3-0-2.wav,157695,1.0,5.0,1,4,3,dog_bark
2446,157695-3-0-27.wav,157695,13.5,17.5,1,4,3,dog_bark
2447,157695-3-0-8.wav,157695,4.0,8.0,1,4,3,dog_bark
2558,158607-3-0-0.wav,158607,0.11524200000000001,1.1314629999999999,2,2,3,dog_bark
2559,158607-3-1-0.wav,158607,5.835416,8.213583999999999,1,2,3,dog_bark
2560,158607-3-2-0.wav,158607,11.16796,13.21088,1,2,3,dog_bark
2575,159176-3-0-0.wav,159176,0.0,1.184218,1,4,3,dog_bark
2827,160092-3-0-0.wav,160092,0.013784000000000001,0.142207,1,2,3,dog_bark
2828,160093-3-0-0.wav,160093,0.015691,0.135517,1,3,3,dog_bark
2829,160094-3-0-0.wav,160094,0.12069500000000001,0.31345300000000004,1,1,3,dog_bark
2830,160366-3-0-13.wav,160366,6.5,10.5,1,2,3,dog_bark
2831,160366-3-0-4.wav,160366,2.0,6.0,1,2,3,dog_bark
2832,160366-3-0-7.wav,160366,3.5,7.5,1,2,3,dog_bark
2833,160366-3-0-8.wav,160366,4.0,8.0,1,2,3,dog_bark
2834,160575-3-0-0.wav,160575,1.351494,2.38668,2,6,3,dog_bark
2835,160575-3-1-0.wav,160575,3.450622,4.514564,2,6,3,dog_bark
2836,160575-3-4-0.wav,160575,11.185766000000001,12.537258999999999,2,6,3,dog_bark
2837,160575-3-7-0.wav,160575,17.540661,18.863398999999998,2,6,3,dog_bark
2874,161922-3-1-4.wav,161922,45.118484,49.118484,2,6,3,dog_bark
2875,161922-3-1-5.wav,161922,45.618484,49.618484,2,6,3,dog_bark
2876,161922-3-1-6.wav,161922,46.118484,50.118484,2,6,3,dog_bark
2877,161922-3-2-0.wav,161922,66.58268000000001,69.96926500000001,2,6,3,dog_bark
2878,161923-3-0-0.wav,161923,0.0,4.0,1,6,3,dog_bark
2879,161923-3-0-12.wav,161923,6.0,10.0,1,6,3,dog_bark
2880,161923-3-0-19.wav,161923,9.5,13.5,1,6,3,dog_bark
2881,161923-3-0-5.wav,161923,2.5,6.5,1,6,3,dog_bark
3033,164311-3-0-0.wav,164311,1.001261,5.001261,1,6,3,dog_bark
3034,164311-3-1-0.wav,164311,7.174174000000001,10.683181,1,6,3,dog_bark
3035,164312-3-0-0.wav,164312,0.0,3.4505790000000003,1,1,3,dog_bark
3036,164312-3-1-0.wav,164312,6.1822870000000005,8.171161999999999,1,1,3,dog_bark
3037,164312-3-3-0.wav,164312,22.380838,24.058201999999998,1,1,3,dog_bark
3038,164312-3-4-0.wav,164312,25.711605,27.412932,1,1,3,dog_bark
3190,166268-3-0-0.wav,166268,0.0,0.23920500000000003,1,1,3,dog_bark
3191,166268-3-1-0.wav,166268,0.940874,2.382484,1,1,3,dog_bark
3192,166268-3-2-0.wav,166268,3.495586,3.706087,1,1,3,dog_bark
3193,166421-3-0-29.wav,166421,14.5,18.5,1,2,3,dog_bark
3194,166421-3-0-31.wav,166421,15.5,19.5,1,2,3,dog_bark
3195,166421-3-0-5.wav,166421,2.5,6.5,1,2,3,dog_bark
3196,166489-3-0-1.wav,166489,0.5,4.5,1,6,3,dog_bark
3197,166489-3-0-2.wav,166489,1.0,5.0,1,6,3,dog_bark
3198,166489-3-0-4.wav,166489,2.0,6.0,1,6,3,dog_bark
3420,170015-3-0-0.wav,170015,1.193864,1.7907950000000001,1,3,3,dog_bark
3562,173993-3-0-25.wav,173993,12.5,16.5,1,5,3,dog_bark
3563,173993-3-0-39.wav,173993,19.5,23.5,1,5,3,dog_bark
3564,173993-3-0-51.wav,173993,25.5,29.5,1,5,3,dog_bark
3565,173993-3-0-52.wav,173993,26.0,30.0,1,5,3,dog_bark
3566,173994-3-0-14.wav,173994,7.0,11.0,1,4,3,dog_bark
3567,173994-3-0-3.wav,173994,1.5,5.5,1,4,3,dog_bark
3568,173994-3-0-44.wav,173994,22.0,26.0,1,4,3,dog_bark
3569,173994-3-0-45.wav,173994,22.5,26.5,1,4,3,dog_bark
3570,173995-3-0-0.wav,173995,0.0,4.0,1,2,3,dog_bark
3571,173995-3-0-11.wav,173995,5.5,9.5,1,2,3,dog_bark
3572,173995-3-0-27.wav,173995,13.5,17.5,1,2,3,dog_bark
196,103199-4-0-0.wav,103199,0.0,4.0,1,3,4,drilling
197,103199-4-0-3.wav,103199,1.5,5.5,1,3,4,drilling
198,103199-4-0-4.wav,103199,2.0,6.0,1,3,4,drilling
199,103199-4-0-5.wav,103199,2.5,6.5,1,3,4,drilling
200,103199-4-0-6.wav,103199,3.0,7.0,1,3,4,drilling
201,103199-4-1-0.wav,103199,16.097136,17.617205,2,3,4,drilling
202,103199-4-2-0.wav,103199,17.617205,21.617205,1,3,4,drilling
203,103199-4-2-1.wav,103199,18.117205,22.117205,1,3,4,drilling
204,103199-4-2-10.wav,103199,22.617205,26.617205,1,3,4,drilling
205,103199-4-2-11.wav,103199,23.117205,27.117205,1,3,4,drilling
206,103199-4-2-2.wav,103199,18.617205,22.617205,1,3,4,drilling
207,103199-4-2-3.wav,103199,19.117205,23.117205,1,3,4,drilling
208,103199-4-2-4.wav,103199,19.617205,23.617205,1,3,4,drilling
209,103199-4-2-5.wav,103199,20.117205,24.117205,1,3,4,drilling
210,103199-4-2-6.wav,103199,20.617205,24.617205,1,3,4,drilling
211,103199-4-2-7.wav,103199,21.117205,25.117205,1,3,4,drilling
212,103199-4-2-8.wav,103199,21.617205,25.617205,1,3,4,drilling
213,103199-4-2-9.wav,103199,22.117205,26.117205,1,3,4,drilling
214,103199-4-4-0.wav,103199,46.186699,48.720146,1,3,4,drilling
215,103199-4-6-0.wav,103199,50.591,51.916188,1,3,4,drilling
216,103199-4-7-2.wav,103199,52.916188,56.916188,2,3,4,drilling
257,103357-4-0-0.wav,103357,0.30522699999999997,4.3052269999999995,1,3,4,drilling
258,103357-4-0-1.wav,103357,0.805227,4.8052269999999995,1,3,4,drilling
296,104817-4-0-0.wav,104817,0.0,4.0,1,2,4,drilling
297,104817-4-0-1.wav,104817,0.5,4.5,1,2,4,drilling
298,104817-4-0-10.wav,104817,5.0,9.0,1,2,4,drilling
299,104817-4-0-11.wav,104817,5.5,9.5,1,2,4,drilling
300,104817-4-0-2.wav,104817,1.0,5.0,1,2,4,drilling
301,104817-4-0-3.wav,104817,1.5,5.5,1,2,4,drilling
302,104817-4-0-4.wav,104817,2.0,6.0,1,2,4,drilling
303,104817-4-0-5.wav,104817,2.5,6.5,1,2,4,drilling
304,104817-4-0-6.wav,104817,3.0,7.0,1,2,4,drilling
305,104817-4-0-7.wav,104817,3.5,7.5,1,2,4,drilling
306,104817-4-0-8.wav,104817,4.0,8.0,1,2,4,drilling
307,104817-4-0-9.wav,104817,4.5,8.5,1,2,4,drilling
542,107842-4-0-0.wav,107842,1.1573280000000001,5.157328,1,6,4,drilling
543,107842-4-0-1.wav,107842,1.657328,5.657328,1,6,4,drilling
544,107842-4-0-2.wav,107842,2.157328,6.157328,1,6,4,drilling
545,107842-4-1-0.wav,107842,11.634196000000001,13.385417000000002,1,6,4,drilling
546,107842-4-2-0.wav,107842,13.811801,17.811801000000006,1,6,4,drilling
547,107842-4-2-1.wav,107842,14.311801,18.311801000000006,1,6,4,drilling
548,107842-4-2-2.wav,107842,14.811801,18.811801000000006,1,6,4,drilling
549,107842-4-2-3.wav,107842,15.311801,19.311801000000006,1,6,4,drilling
550,107842-4-2-4.wav,107842,15.811801,19.811801000000006,1,6,4,drilling
551,107842-4-3-0.wav,107842,26.085573999999998,27.897709999999996,1,6,4,drilling
910,118440-4-0-0.wav,118440,0.187868,0.810181,1,5,4,drilling
911,118440-4-1-0.wav,118440,0.9099860000000001,1.7260389999999999,1,5,4,drilling
912,118440-4-2-0.wav,118440,2.07242,2.853247,1,5,4,drilling
913,118440-4-3-0.wav,118440,3.0998240000000004,4.039165000000001,1,5,4,drilling
914,118440-4-4-0.wav,118440,4.591028,5.565594,1,5,4,drilling
915,118440-4-5-0.wav,118440,5.8063,6.622352,1,5,4,drilling
916,118440-4-6-0.wav,118440,7.115506,7.949171000000001,1,5,4,drilling
917,118440-4-7-0.wav,118440,8.195748,8.61258,1,5,4,drilling
918,118440-4-8-0.wav,118440,8.794578,9.270119000000001,1,5,4,drilling
934,118723-4-0-0.wav,118723,0.0,2.653802,1,2,4,drilling
1216,128607-4-0-0.wav,128607,0.18113900000000002,4.181139,1,4,4,drilling
1217,128607-4-0-1.wav,128607,0.6811389999999999,4.681139,1,4,4,drilling
1218,128607-4-0-2.wav,128607,1.181139,5.181139,1,4,4,drilling
1219,128607-4-0-3.wav,128607,1.681139,5.681139,1,4,4,drilling
1220,128607-4-0-4.wav,128607,2.181139,6.181139,1,4,4,drilling
1221,128607-4-1-0.wav,128607,13.473967000000002,17.473967000000002,1,4,4,drilling
1222,128607-4-1-1.wav,128607,13.973967000000002,17.973967000000005,1,4,4,drilling
1223,128607-4-1-2.wav,128607,14.473967000000002,18.473967,1,4,4,drilling
1224,128607-4-1-3.wav,128607,14.973967000000002,18.973967,1,4,4,drilling
1608,140824-4-0-0.wav,140824,0.0,1.1501139999999999,1,4,4,drilling
1609,14110-4-0-0.wav,14110,0.0,4.0,1,4,4,drilling
1610,14110-4-0-1.wav,14110,0.5,4.5,1,4,4,drilling
1611,14110-4-0-2.wav,14110,1.0,5.0,1,4,4,drilling
1620,14113-4-0-0.wav,14113,0.0,4.0,1,1,4,drilling
1621,14113-4-0-1.wav,14113,0.5,4.5,1,1,4,drilling
1622,14114-4-0-0.wav,14114,0.0,4.0,1,6,4,drilling
1623,14114-4-0-1.wav,14114,0.5,4.5,1,6,4,drilling
1624,14114-4-0-2.wav,14114,1.0,5.0,1,6,4,drilling
1625,14114-4-0-3.wav,14114,1.5,5.5,1,6,4,drilling
1626,14115-4-0-0.wav,14115,0.0,2.133471,1,3,4,drilling
1749,144351-4-0-0.wav,144351,0.802028,4.802028,1,4,4,drilling
1750,144351-4-0-1.wav,144351,1.302028,5.302028,1,4,4,drilling
1751,144351-4-0-2.wav,144351,1.802028,5.802028,1,4,4,drilling
1752,144351-4-1-1.wav,144351,11.095206,15.095206,1,4,4,drilling
1753,144351-4-2-0.wav,144351,18.995389000000003,22.995389000000003,1,4,4,drilling
1754,144351-4-2-2.wav,144351,19.995389000000003,23.995389000000003,1,4,4,drilling
1755,144351-4-2-4.wav,144351,20.995389000000003,24.995389000000003,1,4,4,drilling
1756,144351-4-2-5.wav,144351,21.495389000000003,25.495389000000003,1,4,4,drilling
1757,144351-4-2-6.wav,144351,21.995389000000003,25.995389000000003,1,4,4,drilling
1758,144351-4-3-1.wav,144351,39.419441,43.419441,1,4,4,drilling
1759,144351-4-3-10.wav,144351,43.919441,47.919441,1,4,4,drilling
1760,144351-4-3-11.wav,144351,44.419441,48.419441,1,4,4,drilling
1761,144351-4-3-12.wav,144351,44.919441,48.919441,1,4,4,drilling
1762,144351-4-3-14.wav,144351,45.919441,49.919441,1,4,4,drilling
1763,144351-4-3-15.wav,144351,46.419441,50.419441,1,4,4,drilling
1764,144351-4-3-2.wav,144351,39.919441,43.919441,1,4,4,drilling
1765,144351-4-3-3.wav,144351,40.419441,44.419441,1,4,4,drilling
1766,144351-4-3-4.wav,144351,40.919441,44.919441,1,4,4,drilling
1767,144351-4-3-5.wav,144351,41.419441,45.419441,1,4,4,drilling
1768,144351-4-3-7.wav,144351,42.419441,46.419441,1,4,4,drilling
1968,147764-4-0-0.wav,147764,0.441828,2.143685,1,1,4,drilling
1969,147764-4-1-0.wav,147764,2.143685,5.220118,1,1,4,drilling
1970,147764-4-2-0.wav,147764,5.449214,6.103774,1,1,4,drilling
1971,147764-4-3-0.wav,147764,6.4310540000000005,7.543807000000001,1,1,4,drilling
1972,147764-4-4-0.wav,147764,7.641991,11.641991,1,1,4,drilling
1973,147764-4-4-1.wav,147764,8.141991,12.141991,1,1,4,drilling
1974,147764-4-4-2.wav,147764,8.641991,12.641991,1,1,4,drilling
1975,147764-4-5-0.wav,147764,16.29855,17.329482000000002,1,1,4,drilling
1976,147764-4-6-0.wav,147764,17.460394,21.460394,1,1,4,drilling
1977,147764-4-7-0.wav,147764,23.400529000000002,24.595101,1,1,4,drilling
1978,147764-4-8-0.wav,147764,24.676921,25.364209,1,1,4,drilling
2097,151005-4-0-0.wav,151005,0.524393,4.524393,1,4,4,drilling
2098,151005-4-0-1.wav,151005,1.024393,5.024393,1,4,4,drilling
2099,151005-4-0-2.wav,151005,1.524393,5.524393,1,4,4,drilling
2100,151005-4-0-3.wav,151005,2.024393,6.024393,1,4,4,drilling
2101,151005-4-1-0.wav,151005,11.445447,15.445447,1,4,4,drilling
2102,151005-4-1-1.wav,151005,11.945447,15.945447,1,4,4,drilling
2103,151005-4-1-2.wav,151005,12.445447,16.445447,1,4,4,drilling
2104,151005-4-2-0.wav,151005,21.705309,25.705309,1,4,4,drilling
2105,151005-4-2-1.wav,151005,22.205309,26.205309,1,4,4,drilling
2106,151005-4-3-0.wav,151005,30.072796999999998,34.072796999999994,1,4,4,drilling
2107,151005-4-3-1.wav,151005,30.572796999999998,34.572796999999994,1,4,4,drilling
2108,151005-4-3-2.wav,151005,31.072796999999998,35.072796999999994,1,4,4,drilling
2351,156362-4-0-0.wav,156362,111.410002,115.410002,2,4,4,drilling
2352,156362-4-0-1.wav,156362,111.910002,115.910002,2,4,4,drilling
2353,156362-4-0-2.wav,156362,112.410002,116.410002,2,4,4,drilling
2354,156362-4-0-3.wav,156362,112.910002,116.910002,2,4,4,drilling
2355,156362-4-1-0.wav,156362,124.563955,126.556979,2,4,4,drilling
2356,156362-4-2-0.wav,156362,132.536049,136.536049,2,4,4,drilling
2357,156362-4-2-1.wav,156362,133.036049,137.036049,2,4,4,drilling
2358,156362-4-3-0.wav,156362,309.117912,313.117912,2,4,4,drilling
2359,156362-4-3-1.wav,156362,309.617912,313.617912,2,4,4,drilling
2360,156362-4-3-2.wav,156362,310.117912,314.117912,2,4,4,drilling
2361,156362-4-3-3.wav,156362,310.617912,314.617912,2,4,4,drilling
2362,156362-4-3-4.wav,156362,311.117912,315.117912,2,4,4,drilling
2363,156362-4-3-5.wav,156362,311.617912,315.617912,2,4,4,drilling
2364,156362-4-3-6.wav,156362,312.117912,316.117912,2,4,4,drilling
2365,156362-4-3-7.wav,156362,312.617912,316.617912,2,4,4,drilling
2366,156362-4-3-8.wav,156362,313.117912,317.117912,2,4,4,drilling
3150,165641-4-0-0.wav,165641,0.0,4.0,1,6,4,drilling
3151,165641-4-0-1.wav,165641,0.5,4.5,1,6,4,drilling
3152,165642-4-0-0.wav,165642,0.0,4.0,1,1,4,drilling
3153,165643-4-0-0.wav,165643,0.0,4.0,1,2,4,drilling
3156,165645-4-0-0.wav,165645,0.0,0.6938880000000001,1,1,4,drilling
3157,165645-4-1-0.wav,165645,0.8888,1.7659049999999998,1,1,4,drilling
3158,165645-4-2-0.wav,165645,1.882852,2.822329,1,1,4,drilling
3159,165645-4-3-0.wav,165645,2.888599,3.765705,1,1,4,drilling
3160,165645-4-4-0.wav,165645,4.295866,5.169073,1,1,4,drilling
3161,165645-4-5-0.wav,165645,5.402966999999999,6.416511,1,1,4,drilling
3173,165785-4-0-0.wav,165785,0.0,1.234467,1,4,4,drilling
3174,165785-4-1-0.wav,165785,1.333836,2.415427,1,4,4,drilling
3175,165785-4-2-0.wav,165785,2.556837,3.64225,1,4,4,drilling
3176,165785-4-3-0.wav,165785,3.691934,4.731485,1,4,4,drilling
3177,165785-4-4-0.wav,165785,5.132783,6.4169339999999995,1,4,4,drilling
3178,165786-4-0-0.wav,165786,0.0,4.0,1,3,4,drilling
3210,166931-4-0-0.wav,166931,0.0,4.0,1,6,4,drilling
3211,166931-4-0-1.wav,166931,0.5,4.5,1,6,4,drilling
3212,166931-4-1-2.wav,166931,15.031753,19.031753,1,6,4,drilling
3213,166931-4-1-4.wav,166931,16.031753000000002,20.031753,1,6,4,drilling
3214,166931-4-1-5.wav,166931,16.531753000000002,20.531753,1,6,4,drilling
3215,166931-4-1-6.wav,166931,17.031753000000002,21.031753,1,6,4,drilling
3216,166931-4-2-0.wav,166931,37.418008,41.418008,1,6,4,drilling
3217,166931-4-2-12.wav,166931,43.418008,47.418008,1,6,4,drilling
3218,166931-4-2-13.wav,166931,43.918008,47.918008,1,6,4,drilling
3219,166931-4-2-3.wav,166931,38.918008,42.918008,1,6,4,drilling
3220,166931-4-2-7.wav,166931,40.918008,44.918008,1,6,4,drilling
3221,166931-4-2-8.wav,166931,41.418008,45.418008,1,6,4,drilling
3222,166931-4-3-1.wav,166931,85.928614,89.928614,1,6,4,drilling
3223,166931-4-3-2.wav,166931,86.428614,90.428614,1,6,4,drilling
3224,166931-4-4-0.wav,166931,223.545085,227.545085,1,6,4,drilling
3225,166931-4-4-2.wav,166931,224.545085,228.545085,1,6,4,drilling
3226,166931-4-4-3.wav,166931,225.045085,229.045085,1,6,4,drilling
3268,167701-4-0-0.wav,167701,4.104292,5.435414,1,6,4,drilling
3269,167701-4-1-0.wav,167701,5.657268,6.766536,1,6,4,drilling
3270,167701-4-10-0.wav,167701,55.500386999999996,57.127314,1,6,4,drilling
3271,167701-4-11-0.wav,167701,57.82985,60.196289,1,6,4,drilling
3272,167701-4-12-0.wav,167701,61.194630000000004,63.67199599999999,1,6,4,drilling
3273,167701-4-2-0.wav,167701,7.247219,8.393463,1,6,4,drilling
3274,167701-4-3-0.wav,167701,8.541364999999999,9.798536,1,6,4,drilling
3275,167701-4-4-0.wav,167701,10.390146000000001,14.390146,1,6,4,drilling
3276,167701-4-5-0.wav,167701,16.195316000000002,17.526438,1,6,4,drilling
3277,167701-4-6-0.wav,167701,18.635706,22.635706,1,6,4,drilling
3278,167701-4-6-1.wav,167701,19.135706,23.135706,1,6,4,drilling
3279,167701-4-6-2.wav,167701,19.635706,23.635706,1,6,4,drilling
3280,167701-4-6-3.wav,167701,20.135706,24.135706,1,6,4,drilling
3281,167701-4-6-4.wav,167701,20.635706,24.635706,1,6,4,drilling
3282,167701-4-7-0.wav,167701,34.831022,36.864681,1,6,4,drilling
3283,167701-4-9-0.wav,167701,42.263119,46.263119,1,6,4,drilling
3284,167701-4-9-1.wav,167701,42.763119,46.763119,1,6,4,drilling
3399,169466-4-0-12.wav,169466,6.0,10.0,2,4,4,drilling
3400,169466-4-0-7.wav,169466,3.5,7.5,2,4,4,drilling
3401,169466-4-0-8.wav,169466,4.0,8.0,2,4,4,drilling
3402,169466-4-1-3.wav,169466,64.459037,68.459037,2,4,4,drilling
3403,169466-4-1-5.wav,169466,65.459037,69.459037,2,4,4,drilling
3404,169466-4-1-8.wav,169466,66.959037,70.959037,2,4,4,drilling
3405,169466-4-2-17.wav,169466,165.640268,169.640268,2,4,4,drilling
3406,169466-4-2-18.wav,169466,166.140268,170.140268,2,4,4,drilling
3407,169466-4-2-2.wav,169466,158.140268,162.140268,2,4,4,drilling
3408,169466-4-2-21.wav,169466,167.640268,171.640268,2,4,4,drilling
3409,169466-4-2-4.wav,169466,159.140268,163.140268,2,4,4,drilling
3410,169466-4-2-6.wav,169466,160.140268,164.140268,2,4,4,drilling
3411,169466-4-2-8.wav,169466,161.140268,165.140268,2,4,4,drilling
3412,169466-4-3-1.wav,169466,203.787355,207.787355,2,4,4,drilling
3413,169466-4-3-10.wav,169466,208.287355,212.287355,2,4,4,drilling
3414,169466-4-3-12.wav,169466,209.287355,213.287355,2,4,4,drilling
153,102858-5-0-0.wav,102858,0.0,4.0,1,2,5,engine_idling
154,102858-5-0-1.wav,102858,0.5,4.5,1,2,5,engine_idling
237,103258-5-0-0.wav,103258,0.0,4.0,1,1,5,engine_idling
238,103258-5-0-1.wav,103258,0.5,4.5,1,1,5,engine_idling
239,103258-5-0-10.wav,103258,5.0,9.0,1,1,5,engine_idling
240,103258-5-0-11.wav,103258,5.5,9.5,1,1,5,engine_idling
241,103258-5-0-12.wav,103258,6.0,10.0,1,1,5,engine_idling
242,103258-5-0-13.wav,103258,6.5,10.5,1,1,5,engine_idling
243,103258-5-0-14.wav,103258,7.0,11.0,1,1,5,engine_idling
244,103258-5-0-15.wav,103258,7.5,11.5,1,1,5,engine_idling
245,103258-5-0-16.wav,103258,8.0,12.0,1,1,5,engine_idling
246,103258-5-0-17.wav,103258,8.5,12.5,1,1,5,engine_idling
247,103258-5-0-18.wav,103258,9.0,13.0,1,1,5,engine_idling
248,103258-5-0-19.wav,103258,9.5,13.5,1,1,5,engine_idling
249,103258-5-0-2.wav,103258,1.0,5.0,1,1,5,engine_idling
250,103258-5-0-3.wav,103258,1.5,5.5,1,1,5,engine_idling
251,103258-5-0-4.wav,103258,2.0,6.0,1,1,5,engine_idling
252,103258-5-0-5.wav,103258,2.5,6.5,1,1,5,engine_idling
253,103258-5-0-6.wav,103258,3.0,7.0,1,1,5,engine_idling
254,103258-5-0-7.wav,103258,3.5,7.5,1,1,5,engine_idling
255,103258-5-0-8.wav,103258,4.0,8.0,1,1,5,engine_idling
256,103258-5-0-9.wav,103258,4.5,8.5,1,1,5,engine_idling
462,106015-5-0-0.wav,106015,3.484984,7.484984,1,2,5,engine_idling
463,106015-5-0-1.wav,106015,3.984984,7.984984,1,2,5,engine_idling
464,106015-5-0-10.wav,106015,8.484983999999999,12.484983999999999,1,2,5,engine_idling
465,106015-5-0-11.wav,106015,8.984983999999999,12.984983999999999,1,2,5,engine_idling
466,106015-5-0-12.wav,106015,9.484983999999999,13.484983999999999,1,2,5,engine_idling
467,106015-5-0-13.wav,106015,9.984983999999999,13.984983999999999,1,2,5,engine_idling
468,106015-5-0-14.wav,106015,10.484983999999999,14.484983999999999,1,2,5,engine_idling
469,106015-5-0-15.wav,106015,10.984983999999999,14.984983999999999,1,2,5,engine_idling
470,106015-5-0-16.wav,106015,11.484983999999999,15.484983999999999,1,2,5,engine_idling
471,106015-5-0-17.wav,106015,11.984983999999999,15.984983999999999,1,2,5,engine_idling
472,106015-5-0-18.wav,106015,12.484983999999999,16.484984,1,2,5,engine_idling
473,106015-5-0-19.wav,106015,12.984983999999999,16.984984,1,2,5,engine_idling
474,106015-5-0-2.wav,106015,4.484984,8.484983999999999,1,2,5,engine_idling
475,106015-5-0-20.wav,106015,13.484983999999999,17.484984,1,2,5,engine_idling
476,106015-5-0-3.wav,106015,4.984984,8.984983999999999,1,2,5,engine_idling
477,106015-5-0-4.wav,106015,5.484984,9.484983999999999,1,2,5,engine_idling
478,106015-5-0-5.wav,106015,5.984984,9.984983999999999,1,2,5,engine_idling
479,106015-5-0-6.wav,106015,6.484984,10.484983999999999,1,2,5,engine_idling
480,106015-5-0-7.wav,106015,6.984984,10.984983999999999,1,2,5,engine_idling
481,106015-5-0-8.wav,106015,7.484984,11.484983999999999,1,2,5,engine_idling
482,106015-5-0-9.wav,106015,7.984984,11.984983999999999,1,2,5,engine_idling
483,106486-5-0-0.wav,106486,0.0,4.0,1,6,5,engine_idling
484,106486-5-0-1.wav,106486,0.5,4.5,1,6,5,engine_idling
485,106486-5-0-2.wav,106486,1.0,5.0,1,6,5,engine_idling
486,106487-5-0-0.wav,106487,0.0,4.0,1,5,5,engine_idling
487,106487-5-0-1.wav,106487,0.5,4.5,1,5,5,engine_idling
488,106487-5-0-2.wav,106487,1.0,5.0,1,5,5,engine_idling
500,107228-5-0-0.wav,107228,3.134753,7.134753,1,3,5,engine_idling
501,107228-5-0-1.wav,107228,3.634753,7.634753,1,3,5,engine_idling
502,107228-5-0-2.wav,107228,4.134753,8.134753,1,3,5,engine_idling
503,107228-5-0-3.wav,107228,4.634753,8.634753,1,3,5,engine_idling
504,107228-5-0-4.wav,107228,5.134753,9.134753,1,3,5,engine_idling
505,107228-5-0-5.wav,107228,5.634753,9.634753,1,3,5,engine_idling
506,107228-5-0-6.wav,107228,6.134753,10.134753,1,3,5,engine_idling
507,107228-5-0-7.wav,107228,6.634753,10.634753,1,3,5,engine_idling
627,111386-5-0-0.wav,111386,2.784895,6.7848950000000015,1,6,5,engine_idling
628,111386-5-0-1.wav,111386,3.2848949999999997,7.2848950000000015,1,6,5,engine_idling
629,111386-5-0-2.wav,111386,3.7848949999999997,7.7848950000000015,1,6,5,engine_idling
630,111386-5-0-3.wav,111386,4.2848950000000015,8.284895,1,6,5,engine_idling
631,111386-5-0-4.wav,111386,4.7848950000000015,8.784895,1,6,5,engine_idling
632,111386-5-0-5.wav,111386,5.2848950000000015,9.284895,1,6,5,engine_idling
633,111386-5-0-6.wav,111386,5.7848950000000015,9.784895,1,6,5,engine_idling
634,111386-5-0-7.wav,111386,6.2848950000000015,10.284895,1,6,5,engine_idling
635,111386-5-1-0.wav,111386,28.890258000000003,32.890258,1,6,5,engine_idling
636,111386-5-1-1.wav,111386,29.390258000000003,33.390258,1,6,5,engine_idling
637,111386-5-1-10.wav,111386,33.890258,37.890258,1,6,5,engine_idling
638,111386-5-1-11.wav,111386,34.390258,38.390258,1,6,5,engine_idling
639,111386-5-1-12.wav,111386,34.890258,38.890258,1,6,5,engine_idling
640,111386-5-1-13.wav,111386,35.390258,39.390258,1,6,5,engine_idling
641,111386-5-1-14.wav,111386,35.890258,39.890258,1,6,5,engine_idling
